timestamps,TP9,AF7,AF8,TP10,Right AUX
1735523376.938,45.410,14.160,26.367,89.844,149.414
1735523376.942,48.340,13.184,27.832,77.637,178.711
1735523376.946,21.484,15.137,25.879,-33.691,-63.477
1735523376.950,20.508,23.926,28.320,-33.203,-114.258
1735523376.954,33.691,21.484,31.738,56.641,59.082
1735523376.957,39.551,16.113,28.320,87.891,173.340
1735523376.961,15.625,18.555,24.902,-15.625,-6.836
1735523376.965,5.859,14.648,22.949,-47.363,-126.465
1735523376.969,28.320,9.277,22.949,35.645,-3.906
1735523376.973,42.480,13.672,23.438,108.398,187.500
1735523376.977,17.090,15.625,25.391,16.113,79.102
1735523376.981,2.930,11.230,23.926,-50.293,-121.582
1735523376.985,20.508,11.230,22.949,18.066,-59.570
1735523376.989,44.434,5.859,29.297,110.840,163.086
1735523376.993,41.016,12.695,38.086,65.430,126.953
1735523376.997,18.066,23.438,37.109,-34.668,-86.914
1735523377.000,12.695,19.043,27.344,-12.695,-96.191
1735523377.004,42.969,17.578,23.438,91.309,103.027
1735523377.008,47.363,18.555,26.855,86.914,188.965
1735523377.012,9.766,17.578,27.344,-26.367,-21.973
1735523377.016,1.953,16.602,26.855,-36.133,-106.934
1735523377.020,36.133,14.160,27.344,55.664,58.594
1735523377.024,54.199,17.578,30.273,102.051,201.660
1735523377.028,21.484,19.043,31.738,-1.465,19.043
1735523377.032,11.719,13.672,26.367,-45.410,-132.324
1735523377.036,21.973,11.230,23.926,28.809,-28.320
1735523377.040,36.133,15.137,22.461,109.863,168.457
1735523377.043,24.414,20.508,28.320,31.250,62.988
1735523377.047,4.883,14.160,34.180,-43.457,-146.484
1735523377.051,6.348,3.906,32.227,6.836,-79.102
1735523377.055,31.250,10.742,27.832,101.074,158.691
1735523377.059,27.344,19.043,25.391,68.848,149.414
1735523377.063,-2.441,17.090,23.438,-38.086,-81.055
1735523377.067,-2.930,14.648,22.461,-19.043,-92.285
1735523377.071,23.438,13.672,21.973,82.520,103.516
1735523377.075,33.691,17.090,23.438,90.820,174.805
1735523377.079,17.090,19.531,33.203,-17.578,-43.945
1735523377.082,17.578,14.160,37.598,-37.109,-136.230
1735523377.086,32.715,11.230,29.785,49.316,30.273
1735523377.090,41.016,12.207,22.949,104.492,198.730
1735523377.094,19.043,13.184,21.973,0.488,24.414
1735523377.098,8.301,17.578,20.996,-50.293,-151.855
1735523377.102,26.855,20.508,17.578,18.066,-38.086
1735523377.106,52.734,11.719,17.578,106.445,184.082
1735523377.110,31.738,11.230,20.020,34.180,103.516
1735523377.114,10.742,21.973,20.508,-54.199,-92.773
1735523377.118,20.996,17.578,23.926,-2.930,-67.871
1735523377.122,37.598,20.508,25.391,95.215,147.949
1735523377.125,34.180,30.762,27.344,73.242,159.180
1735523377.129,8.301,26.855,29.297,-38.086,-71.777
1735523377.133,6.836,21.484,19.531,-36.133,-83.984
1735523377.137,29.297,18.066,13.672,65.918,70.312
1735523377.141,36.133,17.578,16.113,92.773,167.969
1735523377.145,15.625,21.484,18.066,-12.207,-9.766
1735523377.149,5.859,20.508,18.555,-41.504,-124.023
1735523377.153,16.602,17.090,19.531,39.062,25.391
1735523377.157,34.180,16.602,23.438,108.398,206.543
1735523377.161,12.207,18.555,22.461,12.207,40.527
1735523377.164,-1.953,17.578,21.973,-50.781,-145.020
1735523377.168,14.160,18.555,23.438,9.277,-17.090
1735523377.172,44.922,16.602,20.996,98.145,195.312
1735523377.176,28.320,13.672,21.484,37.109,77.148
1735523377.180,-5.371,20.996,18.066,-62.012,-124.023
1735523377.184,4.395,26.855,20.020,-20.996,-70.801
1735523377.188,36.133,24.902,26.855,81.055,154.297
1735523377.192,36.621,21.484,27.832,68.848,190.918
1735523377.196,11.719,21.484,24.902,-34.668,-50.293
