timestamps,TP9,AF7,AF8,TP10,Right AUX
1738874094.678,-39.062,-29.785,-20.996,-37.109,0.000
1738874094.682,-41.992,-36.621,-23.926,-35.645,0.000
1738874094.686,-45.410,-28.809,-20.996,-34.668,0.000
1738874094.690,-40.039,-28.809,-20.020,-32.227,0.000
1738874094.693,-41.504,-33.691,-23.926,-28.320,0.000
1738874094.697,-46.387,-29.785,-23.438,-24.902,0.000
1738874094.701,-43.945,-21.973,-22.461,-25.391,0.000
1738874094.705,-45.898,-23.926,-25.391,-23.926,0.000
1738874094.709,-36.621,-35.645,-28.809,-4.883,0.000
1738874094.713,-41.992,-33.203,-20.020,-24.902,0.000
1738874094.717,-38.086,-25.391,-16.602,-41.992,0.000
1738874094.721,-35.645,-24.414,-20.020,-23.438,0.000
1738874094.725,-41.504,-22.949,-19.531,-11.719,0.000
1738874094.729,-26.367,-20.508,-20.508,-19.043,0.000
1738874094.732,-30.273,-20.508,-19.043,-20.508,0.000
1738874094.736,-46.387,-22.949,-19.043,-25.391,0.000
1738874094.740,-41.504,-20.020,-23.438,-25.391,0.000
1738874094.744,-47.852,-14.648,-22.949,-9.766,0.000
1738874094.748,-60.059,-14.648,-18.066,-24.414,0.000
1738874094.752,-43.945,-20.508,-20.996,-24.902,0.000
1738874094.756,-35.645,-23.438,-26.855,-8.789,0.000
1738874094.760,-51.270,-23.438,-30.762,-22.461,0.000
1738874094.764,-48.340,-24.414,-26.855,-17.578,0.000
1738874094.768,-41.016,-19.531,-20.020,-26.367,0.000
1738874094.772,-41.016,-15.625,-20.508,-34.180,0.000
1738874094.775,-44.434,-12.207,-20.996,-23.438,0.000
1738874094.779,-39.062,-11.230,-18.555,-22.461,0.000
1738874094.783,-37.598,-20.020,-21.484,-23.926,0.000
1738874094.787,-35.156,-24.414,-17.578,-12.207,0.000
1738874094.791,-28.809,-17.578,-12.695,-11.719,0.000
1738874094.795,-20.020,-11.719,-20.996,-27.344,0.000
1738874094.799,-37.109,-20.020,-22.949,-20.508,0.000
1738874094.803,-49.805,-22.461,-23.438,-24.902,0.000
1738874094.807,-42.969,-19.531,-27.344,-33.691,0.000
1738874094.811,-37.598,-22.949,-22.949,-26.855,0.000
1738874094.815,-39.551,-27.832,-21.973,-28.320,0.000
1738874094.818,-36.133,-27.832,-26.855,-24.902,0.000
1738874094.822,-29.785,-27.832,-25.391,-23.438,0.000
1738874094.826,-26.367,-33.691,-20.996,-23.438,0.000
1738874094.830,-20.020,-26.855,-21.484,-20.020,0.000
1738874094.834,-44.434,-23.438,-23.438,-37.109,0.000
1738874094.838,-52.734,-27.344,-19.043,-51.758,0.000
1738874094.842,-31.738,-30.273,-22.949,-23.438,0.000
1738874094.846,-43.945,-30.273,-28.320,-23.438,0.000
1738874094.850,-55.176,-27.832,-29.297,-53.711,0.000
1738874094.854,-49.805,-19.531,-30.273,-43.945,0.000
1738874094.857,-49.316,-12.207,-24.414,-24.902,0.000
1738874094.861,-41.992,-15.625,-22.461,-37.598,0.000
1738874094.865,-43.457,-17.578,-29.297,-45.898,0.000
1738874094.869,-40.527,-20.020,-33.203,-50.781,0.000
1738874094.873,-44.922,-27.344,-31.250,-45.898,0.000
1738874094.877,-40.527,-31.738,-29.297,-38.574,0.000
1738874094.881,-45.898,-27.832,-30.762,-43.945,0.000
1738874094.885,-49.805,-29.297,-30.273,-34.180,0.000
1738874094.889,-43.945,-30.273,-31.250,-27.344,0.000
1738874094.893,-44.922,-32.227,-25.879,-10.742,0.000
1738874094.897,-39.062,-31.738,-21.973,-20.020,0.000
1738874094.900,-28.320,-29.297,-30.762,-37.598,0.000
1738874094.904,-16.113,-27.344,-30.762,-37.109,0.000
1738874094.908,-40.039,-25.391,-26.367,-20.508,0.000
1738874094.912,-45.410,-26.367,-26.855,-13.184,0.000
1738874094.916,-39.551,-30.762,-24.414,-27.832,0.000
1738874094.920,-54.199,-32.715,-31.738,-33.203,0.000
1738874094.924,-53.223,-20.508,-36.133,-31.738,0.000
1738874094.928,-48.828,-16.113,-32.227,-30.273,0.000
1738874094.932,-44.922,-23.926,-30.273,-27.832,0.000
1738874094.936,-28.809,-27.832,-28.320,-15.137,0.000
1738874094.940,-36.133,-21.484,-26.855,-21.484,0.000
1738874094.943,-42.480,-15.625,-22.949,-45.410,0.000
1738874094.947,-37.109,-22.949,-25.879,-40.039,0.000
1738874094.951,-33.691,-25.391,-31.250,-34.668,0.000
1738874094.955,-37.109,-15.625,-27.832,-35.156,0.000
1738874094.959,-38.574,-16.113,-24.414,-19.531,0.000
1738874094.963,-35.156,-22.949,-29.297,-22.461,0.000
1738874094.967,-24.414,-24.414,-31.250,-36.133,0.000
1738874094.971,-39.551,-18.066,-29.785,-31.250,0.000
1738874094.975,-44.922,-15.625,-27.344,-18.066,0.000
1738874094.979,-35.156,-19.043,-23.926,-22.461,0.000
1738874094.982,-44.922,-22.461,-24.902,-30.273,0.000
1738874094.986,-36.621,-22.949,-27.832,-28.809,0.000
1738874094.990,-24.414,-20.020,-26.855,-22.461,0.000
1738874094.994,-20.996,-25.879,-25.879,-13.672,0.000
1738874094.998,-22.949,-25.879,-25.391,-15.137,0.000
1738874095.002,-31.738,-22.949,-27.344,-26.855,0.000
1738874095.006,-42.480,-22.461,-29.785,-35.645,0.000
1738874095.010,-37.109,-26.855,-27.832,-30.762,0.000
1738874095.014,-29.785,-26.855,-29.785,-32.715,0.000
1738874095.018,-39.551,-19.531,-30.273,-35.156,0.000
1738874095.022,-34.668,-23.926,-27.344,-25.879,0.000
1738874095.025,-26.367,-26.855,-29.297,-25.879,0.000
1738874095.029,-47.852,-23.438,-27.832,-26.367,0.000
1738874095.033,-58.594,-19.043,-23.926,-27.832,0.000
1738874095.037,-39.062,-23.926,-24.902,-14.648,0.000
1738874095.041,-34.668,-25.879,-23.926,-18.555,0.000
1738874095.045,-53.223,-20.020,-23.926,-30.762,0.000
1738874095.049,-43.945,-22.949,-18.555,-22.461,0.000
1738874095.053,-13.184,-29.297,-17.090,-10.742,0.000
1738874095.057,-18.555,-24.902,-18.555,-0.977,0.000
1738874095.061,-47.363,-20.996,-21.484,-11.230,0.000
1738874095.064,-50.293,-25.391,-25.879,-24.414,0.000
1738874095.068,-32.715,-35.156,-21.973,-31.738,0.000
1738874095.072,-11.719,-33.691,-20.996,-28.809,0.000
1738874095.076,-26.855,-20.508,-21.973,-22.949,0.000
1738874095.080,-47.852,-20.508,-22.461,-27.344,0.000
1738874095.084,-38.574,-25.879,-20.020,-12.695,0.000
1738874095.088,-26.855,-25.879,-20.996,-9.766,0.000
1738874095.092,-30.762,-25.391,-24.414,-24.902,0.000
1738874095.096,-40.527,-25.391,-24.902,-28.320,0.000
1738874095.100,-20.996,-32.715,-23.926,-35.645,0.000
1738874095.104,-27.344,-34.180,-25.879,-31.250,0.000
1738874095.107,-52.734,-24.902,-28.320,-24.902,0.000
1738874095.111,-40.527,-30.273,-24.414,-27.832,0.000
1738874095.115,-26.367,-31.250,-21.484,-44.434,0.000
1738874095.119,-28.809,-25.391,-25.391,-42.969,0.000
1738874095.123,-23.438,-20.508,-23.438,-20.020,0.000
1738874095.127,-25.879,-15.137,-15.625,-14.160,0.000
1738874095.131,-37.109,-20.020,-16.602,-18.066,0.000
1738874095.135,-34.668,-21.973,-20.508,-20.996,0.000
1738874095.139,-45.898,-21.973,-21.484,-22.461,0.000
1738874095.143,-38.086,-24.902,-26.367,-26.855,0.000
1738874095.147,-25.391,-23.438,-29.297,-35.645,0.000
1738874095.150,-27.344,-20.020,-28.809,-27.832,0.000
1738874095.154,-25.391,-19.043,-26.855,-34.668,0.000
1738874095.158,-12.207,-23.438,-23.926,-30.273,0.000
1738874095.162,-23.926,-27.344,-25.391,-22.461,0.000
1738874095.166,-41.992,-19.043,-28.809,-33.203,0.000
1738874095.170,-33.691,-13.672,-24.414,-18.555,0.000
1738874095.174,-32.715,-19.043,-22.949,-21.484,0.000
1738874095.178,-28.809,-20.020,-26.855,-22.461,0.000
1738874095.182,-33.691,-14.648,-25.879,-22.461,0.000
1738874095.186,-41.504,-14.160,-24.414,-33.203,0.000
1738874095.189,-48.340,-22.461,-21.484,-13.184,0.000
1738874095.193,-36.133,-25.879,-20.020,6.348,0.000
1738874095.197,-43.945,-21.484,-23.926,-7.324,0.000
1738874095.201,-52.246,-15.625,-20.996,-16.602,0.000
1738874095.205,-28.320,-21.973,-16.113,-0.488,0.000
1738874095.209,-22.461,-18.066,-20.020,0.488,0.000
1738874095.213,-30.762,-7.324,-19.043,-21.973,0.000
1738874095.217,-13.184,-10.742,-16.113,-26.855,0.000
1738874095.221,-20.508,-14.160,-14.648,-13.672,0.000
1738874095.225,-43.457,-17.578,-10.742,-11.719,0.000
1738874095.229,-44.922,-21.484,-18.555,-13.184,0.000
1738874095.232,-50.781,-26.367,-26.367,-30.273,0.000
1738874095.236,-43.945,-23.926,-26.367,-32.715,0.000
1738874095.240,-41.992,-21.973,-24.902,-18.555,0.000
1738874095.244,-39.062,-24.414,-21.484,-19.043,0.000
1738874095.248,-23.926,-27.344,-18.066,-20.020,0.000
1738874095.252,-26.855,-28.809,-22.461,-22.461,0.000
1738874095.256,-45.410,-21.973,-30.273,-32.715,0.000
1738874095.260,-37.109,-18.066,-28.809,-27.344,0.000
1738874095.264,-31.738,-15.625,-20.996,-25.391,0.000
1738874095.268,-51.270,-18.555,-20.996,-31.250,0.000
1738874095.272,-57.129,-20.020,-27.344,-36.133,0.000
1738874095.275,-32.227,-16.113,-25.391,-20.020,0.000
1738874095.279,-38.574,-18.066,-22.949,-20.020,0.000
1738874095.283,-37.598,-20.508,-27.344,-42.480,0.000
1738874095.287,-22.949,-16.602,-30.273,-22.461,0.000
1738874095.291,-38.086,-16.602,-25.391,-3.906,0.000
1738874095.295,-37.598,-21.484,-22.949,-24.414,0.000
1738874095.299,-33.691,-15.625,-26.855,-30.273,0.000
1738874095.303,-23.926,-7.324,-26.367,-20.508,0.000
1738874095.307,-44.434,-11.230,-24.414,-6.836,0.000
1738874095.311,-55.176,-20.508,-23.926,-19.043,0.000
1738874095.315,-38.574,-21.973,-22.949,-34.180,0.000
1738874095.318,-33.691,-18.066,-20.996,-24.902,0.000
1738874095.322,-37.109,-21.973,-20.508,-16.602,0.000
1738874095.326,-35.645,-23.438,-25.391,-21.973,0.000
1738874095.330,-37.598,-18.066,-24.414,-27.832,0.000
1738874095.334,-45.898,-21.973,-23.438,-33.203,0.000
1738874095.338,-41.504,-24.902,-24.414,-17.090,0.000
1738874095.342,-35.645,-19.043,-22.461,-14.160,0.000
1738874095.346,-38.086,-13.672,-23.438,-35.645,0.000
1738874095.350,-32.227,-15.625,-26.367,-28.809,0.000
1738874095.354,-16.602,-19.043,-26.855,-3.418,0.000
1738874095.357,-21.484,-17.090,-11.719,1.953,0.000
1738874095.361,-38.574,-16.602,-7.812,-29.297,0.000
1738874095.365,-43.457,-21.484,-18.555,-31.250,0.000
1738874095.369,-27.832,-32.227,-20.020,-6.348,0.000
1738874095.373,-24.902,-28.320,-22.461,-7.324,0.000
1738874095.377,-30.273,-20.996,-20.020,-11.230,0.000
1738874095.381,-19.531,-25.391,-16.602,-8.789,0.000
1738874095.385,-12.207,-27.344,-19.043,-6.836,0.000
1738874095.389,-17.090,-24.902,-18.555,-5.371,0.000
1738874095.393,-34.668,-21.484,-18.066,-1.953,0.000
1738874095.397,-30.273,-21.973,-14.648,-4.395,0.000
1738874095.400,-26.855,-27.344,-13.184,-15.625,0.000
1738874095.404,-37.598,-23.926,-21.484,-23.438,0.000
1738874095.408,-41.504,-19.043,-22.949,-22.949,0.000
1738874095.412,-35.645,-23.438,-23.438,-21.973,0.000
1738874095.416,-23.926,-24.414,-26.367,-15.137,0.000
1738874095.420,-23.438,-12.207,-26.855,-11.230,0.000
1738874095.424,-38.574,-5.371,-22.461,-16.602,0.000
1738874095.428,-41.504,-15.625,-18.555,-6.348,0.000
1738874095.432,-42.480,-21.973,-20.996,-25.391,0.000
1738874095.436,-49.805,-12.695,-21.973,-51.758,0.000
1738874095.439,-39.062,-12.207,-20.020,-30.273,0.000
1738874095.443,-40.039,-23.926,-19.531,-19.531,0.000
1738874095.447,-41.992,-20.020,-22.949,-21.973,0.000
1738874095.451,-45.410,-14.160,-21.973,-25.391,0.000
1738874095.455,-42.480,-16.602,-19.043,-22.461,0.000
1738874095.459,-33.691,-16.113,-20.020,-19.531,0.000
1738874095.463,-45.898,-16.602,-19.043,-28.320,0.000
1738874095.467,-60.547,-18.555,-22.461,-34.668,0.000
1738874095.471,-49.805,-25.879,-25.391,-36.133,0.000
1738874095.475,-48.340,-29.785,-21.973,-36.133,0.000
1738874095.479,-48.828,-28.809,-20.996,-27.344,0.000
1738874095.482,-29.785,-29.785,-23.926,-24.414,0.000
1738874095.486,-35.156,-31.250,-25.879,-39.062,0.000
1738874095.490,-52.734,-32.715,-17.578,-22.949,0.000
1738874095.494,-57.129,-27.832,-16.602,-19.531,0.000
1738874095.498,-47.363,-23.926,-20.020,-30.762,0.000
1738874095.502,-31.250,-34.668,-16.113,-17.090,0.000
1738874095.506,-27.832,-36.621,-17.090,-4.883,0.000
1738874095.510,-32.715,-26.855,-21.484,-9.277,0.000
1738874095.514,-21.484,-27.344,-18.066,-22.949,0.000
1738874095.518,-24.414,-31.250,-15.137,-23.926,0.000
1738874095.522,-33.691,-35.156,-20.508,-15.137,0.000
1738874095.525,-27.832,-31.738,-26.855,-24.414,0.000
1738874095.529,-36.133,-25.391,-25.391,-19.531,0.000
1738874095.533,-43.945,-32.227,-22.949,-6.348,0.000
1738874095.537,-28.809,-33.203,-20.020,-11.719,0.000
1738874095.541,-24.414,-19.531,-19.531,-18.555,0.000
1738874095.545,-34.180,-22.461,-15.625,-17.578,0.000
1738874095.549,-40.527,-31.738,-16.113,-12.695,0.000
1738874095.553,-43.457,-30.762,-19.531,-17.090,0.000
1738874095.557,-47.852,-28.809,-18.555,-32.227,0.000
1738874095.561,-26.855,-32.715,-18.555,-28.320,0.000
1738874095.565,-22.461,-29.785,-19.043,-15.625,0.000
1738874095.568,-48.340,-32.227,-23.926,-29.785,0.000
1738874095.572,-45.410,-33.691,-28.320,-26.855,0.000
1738874095.576,-35.156,-27.832,-23.438,-25.879,0.000
1738874095.580,-34.668,-26.367,-21.484,-27.344,0.000
1738874095.584,-35.645,-24.414,-19.531,-16.113,0.000
1738874095.588,-29.297,-22.461,-13.672,-14.160,0.000
1738874095.592,-22.949,-19.043,-17.578,-14.648,0.000
1738874095.596,-29.297,-23.926,-19.531,-15.137,0.000
1738874095.600,-41.504,-23.438,-22.461,-24.902,0.000
1738874095.604,-43.457,-20.996,-24.414,-40.527,0.000
1738874095.607,-41.504,-26.855,-20.020,-38.086,0.000
1738874095.611,-43.457,-30.762,-24.414,-38.086,0.000
1738874095.615,-43.945,-29.785,-26.367,-40.527,0.000
1738874095.619,-44.434,-31.250,-25.391,-34.180,0.000
1738874095.623,-42.480,-32.715,-29.785,-36.621,0.000
1738874095.627,-39.551,-26.367,-28.809,-41.992,0.000
1738874095.631,-44.922,-21.973,-22.949,-35.645,0.000
1738874095.635,-43.457,-27.832,-24.414,-23.926,0.000
1738874095.639,-36.133,-31.250,-21.484,-24.902,0.000
1738874095.643,-44.922,-22.461,-16.113,-36.133,0.000
1738874095.647,-48.340,-15.137,-16.602,-29.297,0.000
1738874095.650,-41.992,-19.043,-16.602,-23.926,0.000
1738874095.654,-36.133,-27.344,-18.066,-32.715,0.000
1738874095.658,-41.504,-24.902,-27.832,-22.461,0.000
1738874095.662,-39.062,-20.508,-25.391,-14.648,0.000
1738874095.666,-30.273,-24.414,-20.020,-24.902,0.000
1738874095.670,-14.648,-29.785,-20.508,-20.996,0.000
1738874095.674,-41.016,-22.949,-21.484,-20.020,0.000
1738874095.678,-57.129,-18.066,-21.484,-17.578,0.000
1738874095.682,-35.645,-26.367,-22.949,-11.230,0.000
1738874095.686,-28.320,-21.973,-24.902,-30.273,0.000
1738874095.689,-45.898,-20.020,-21.973,-28.809,0.000
1738874095.693,-53.223,-30.762,-18.066,-20.996,0.000
1738874095.697,-40.039,-35.156,-17.090,-23.438,0.000
1738874095.701,-38.574,-33.691,-19.043,-27.344,0.000
1738874095.705,-38.086,-22.949,-15.137,-20.996,0.000
1738874095.709,-27.344,-18.066,-15.137,-12.695,0.000
1738874095.713,-23.438,-22.949,-16.113,-17.090,0.000
1738874095.717,-37.598,-20.996,-19.531,-13.184,0.000
1738874095.721,-40.039,-16.602,-27.344,-20.508,0.000
1738874095.725,-32.715,-12.207,-21.973,-22.461,0.000
1738874095.729,-37.598,-10.742,-19.043,-11.719,0.000
1738874095.732,-40.527,-13.672,-21.973,-6.836,0.000
1738874095.736,-43.945,-19.043,-23.438,-15.137,0.000
1738874095.740,-42.969,-24.902,-22.461,-26.855,0.000
1738874095.744,-44.922,-25.879,-20.020,-13.184,0.000
1738874095.748,-46.875,-24.414,-19.043,-11.230,0.000
1738874095.752,-44.434,-26.367,-20.508,-24.902,0.000
1738874095.756,-32.715,-21.973,-18.555,-11.230,0.000
1738874095.760,-31.738,-23.926,-17.578,-12.207,0.000
1738874095.764,-39.551,-30.762,-27.344,-32.227,0.000
1738874095.768,-39.551,-24.414,-34.668,-27.344,0.000
1738874095.771,-41.992,-26.367,-23.438,-30.762,0.000
1738874095.775,-55.664,-30.762,-21.484,-36.133,0.000
1738874095.779,-57.129,-22.949,-30.273,-32.227,0.000
1738874095.783,-41.992,-22.949,-28.320,-35.645,0.000
1738874095.787,-41.504,-28.320,-26.367,-24.414,0.000
1738874095.791,-51.270,-31.738,-26.855,-16.113,0.000
1738874095.795,-50.293,-29.785,-24.414,-21.484,0.000
1738874095.799,-52.246,-28.320,-21.484,-27.344,0.000
1738874095.803,-46.875,-27.344,-20.996,-34.668,0.000
1738874095.807,-53.223,-23.438,-22.461,-21.484,0.000
1738874095.811,-53.223,-19.531,-25.879,-20.996,0.000
1738874095.814,-48.340,-15.625,-27.344,-41.992,0.000
1738874095.818,-42.969,-26.855,-25.391,-27.344,0.000
1738874095.822,-31.738,-29.297,-23.926,-19.043,0.000
1738874095.826,-43.945,-17.090,-24.414,-26.367,0.000
1738874095.830,-57.129,-16.602,-23.438,-24.414,0.000
1738874095.834,-54.688,-19.043,-18.066,-22.949,0.000
1738874095.838,-52.246,-16.113,-12.207,-17.090,0.000
1738874095.842,-50.293,-13.184,-14.648,-11.719,0.000
1738874095.846,-46.875,-16.602,-14.160,-15.625,0.000
1738874095.850,-40.039,-20.020,-16.113,-30.273,0.000
1738874095.854,-47.363,-18.555,-21.484,-29.297,0.000
1738874095.857,-44.434,-17.578,-24.414,-28.809,0.000
1738874095.861,-15.137,-16.602,-20.508,-28.320,0.000
1738874095.865,-29.297,-17.090,-18.066,-19.531,0.000
1738874095.869,-45.898,-16.113,-15.625,-28.320,0.000
1738874095.873,-37.109,-7.812,-12.207,-25.391,0.000
1738874095.877,-32.715,-8.789,-13.672,-22.461,0.000
1738874095.881,-38.574,-13.672,-17.090,-26.367,0.000
1738874095.885,-38.574,-14.648,-19.043,-22.461,0.000
1738874095.889,-33.691,-15.625,-15.625,-14.648,0.000
1738874095.893,-38.086,-22.461,-13.184,-10.254,0.000
1738874095.896,-21.484,-28.809,-20.020,-25.879,0.000
1738874095.900,-25.879,-25.391,-25.879,-33.203,0.000
1738874095.904,-51.270,-20.996,-25.391,-20.996,0.000
1738874095.908,-41.992,-29.297,-22.461,-13.672,0.000
1738874095.912,-42.969,-30.762,-30.273,-14.160,0.000
1738874095.916,-58.105,-19.043,-36.621,-35.156,0.000
1738874095.920,-48.828,-17.578,-31.738,-26.367,0.000
1738874095.924,-28.320,-16.602,-28.320,-13.184,0.000
1738874095.928,-36.133,-13.184,-29.785,-20.508,0.000
1738874095.932,-44.434,-14.160,-30.273,-32.715,0.000
1738874095.936,-33.203,-20.020,-25.879,-27.344,0.000
1738874095.939,-42.480,-24.414,-21.973,-12.207,0.000
1738874095.943,-49.805,-26.367,-23.926,-25.879,0.000
1738874095.947,-46.875,-25.391,-26.367,-40.039,0.000
1738874095.951,-44.922,-22.949,-24.414,-36.621,0.000
1738874095.955,-41.992,-26.367,-22.949,-7.324,0.000
1738874095.959,-51.758,-16.113,-25.391,-16.113,0.000
1738874095.963,-62.500,-8.301,-28.809,-44.922,0.000
1738874095.967,-54.688,-18.066,-30.273,-42.969,0.000
1738874095.971,-49.805,-23.926,-31.250,-23.926,0.000
1738874095.975,-51.758,-17.578,-30.273,-13.672,0.000
1738874095.979,-47.363,-14.160,-26.367,-16.113,0.000
1738874095.982,-58.105,-14.160,-27.344,-24.902,0.000
1738874095.986,-66.406,-13.672,-29.297,-39.551,0.000
1738874095.990,-62.012,-23.926,-28.320,-44.434,0.000
1738874095.994,-59.082,-21.484,-24.902,-36.621,0.000
1738874095.998,-45.410,-12.207,-21.484,-11.719,0.000
1738874096.002,-38.086,-6.348,-25.879,-16.113,0.000
1738874096.006,-50.781,6.836,-21.973,-26.367,0.000
1738874096.010,-70.312,-2.441,-22.461,-40.527,0.000
1738874096.014,-80.566,-14.648,-25.879,-51.270,0.000
1738874096.018,-85.449,-13.672,-21.973,-61.035,0.000
1738874096.021,-86.426,-22.949,-17.578,-74.219,0.000
1738874096.025,-126.953,-25.391,-34.668,-100.586,0.000
1738874096.029,-164.062,-6.836,-19.043,-128.418,0.000
1738874096.033,-120.117,4.883,28.809,-105.469,0.000
1738874096.037,-143.555,-28.809,-6.348,-133.789,0.000
1738874096.041,-176.270,-46.387,-20.020,-161.133,0.000
1738874096.045,-203.125,-39.062,-4.883,-174.316,0.000
1738874096.049,-243.164,-26.855,2.930,-215.332,0.000
1738874096.053,-252.930,-16.113,24.902,-237.305,0.000
1738874096.057,-261.719,-26.367,27.832,-250.488,0.000
1738874096.061,-253.906,-19.531,31.250,-241.211,0.000
1738874096.064,-250.000,-5.371,38.086,-242.676,0.000
1738874096.068,-266.602,-11.719,38.574,-253.906,0.000
1738874096.072,-259.277,-15.137,55.176,-224.121,0.000
1738874096.076,-238.281,-0.488,70.801,-212.891,0.000
1738874096.080,-229.004,11.230,80.566,-217.285,0.000
1738874096.084,-213.867,4.395,84.961,-194.336,0.000
1738874096.088,-179.688,-2.930,88.867,-161.133,0.000
1738874096.092,-156.250,5.859,93.262,-152.832,0.000
1738874096.096,-173.340,16.602,92.285,-154.297,0.000
1738874096.100,-172.363,14.648,95.215,-148.926,0.000
1738874096.103,-139.648,16.113,94.238,-132.324,0.000
1738874096.107,-136.719,21.973,83.496,-104.492,0.000
1738874096.111,-142.090,25.879,77.148,-99.121,0.000
1738874096.115,-114.258,22.461,76.172,-101.074,0.000
1738874096.119,-86.914,16.602,65.918,-74.707,0.000
1738874096.123,-73.242,16.602,62.012,-50.781,0.000
1738874096.127,-63.965,17.090,64.453,-46.387,0.000
1738874096.131,-57.129,14.648,61.523,-27.344,0.000
1738874096.135,-30.273,7.324,53.711,-0.488,0.000
