timestamps,TP9,AF7,AF8,TP10,Right AUX
1734297495.476,2.930,30.762,33.691,34.180,-28.320
1734297495.480,1.953,27.344,37.109,38.574,18.066
1734297495.484,12.695,28.809,34.668,27.344,45.898
1734297495.488,32.227,33.203,34.180,33.203,64.453
1734297495.492,34.180,33.203,36.621,36.133,44.434
1734297495.496,14.648,32.227,36.133,30.762,38.086
1734297495.500,20.508,29.785,34.668,32.227,31.250
1734297495.504,45.410,28.320,32.715,34.668,58.105
1734297495.508,48.828,30.273,32.227,37.598,-38.086
1734297495.512,23.438,31.738,30.273,18.555,-87.891
1734297495.515,17.578,33.203,31.250,18.555,30.762
1734297495.519,39.062,33.203,37.109,36.621,87.891
1734297495.523,54.688,30.762,39.551,43.945,114.258
1734297495.527,35.156,30.762,40.039,55.176,70.801
1734297495.531,29.785,28.320,37.598,41.016,38.574
1734297495.535,29.785,28.809,38.086,35.645,65.918
1734297495.539,19.043,30.273,38.086,48.828,84.473
1734297495.543,1.953,28.809,36.133,37.109,72.266
1734297495.547,-8.301,28.809,34.180,22.949,0.977
1734297495.551,20.996,30.762,36.133,19.531,-8.301
1734297495.555,27.344,31.250,33.691,26.367,12.695
1734297495.558,5.859,29.297,29.297,35.645,0.977
1734297495.562,9.277,30.273,29.297,34.668,8.789
1734297495.566,8.789,31.738,28.809,18.555,-67.383
1734297495.570,4.395,29.785,26.855,16.602,-61.035
1734297495.574,17.578,29.297,23.926,21.484,52.246
1734297495.578,26.367,29.785,21.973,31.250,83.496
1734297495.582,21.973,27.344,25.879,31.250,41.992
1734297495.586,17.090,30.273,25.879,20.508,19.531
1734297495.590,29.785,34.180,23.926,24.414,71.289
1734297495.594,34.180,34.180,25.879,42.480,67.871
1734297495.597,15.137,35.645,21.484,55.176,33.203
1734297495.601,34.180,38.574,22.949,38.086,-41.992
1734297495.605,46.875,39.551,25.879,25.391,-62.500
1734297495.609,30.762,38.574,24.902,29.297,69.336
1734297495.613,24.902,37.598,27.344,26.855,53.223
1734297495.617,25.391,36.621,26.367,28.320,38.086
1734297495.621,18.555,34.668,27.832,41.504,80.566
1734297495.625,12.207,33.691,29.785,43.945,81.543
1734297495.629,8.301,34.180,27.344,33.691,90.820
1734297495.633,40.527,36.133,29.785,28.320,76.172
1734297495.637,38.574,35.156,32.715,40.039,66.895
1734297495.640,12.207,33.203,30.273,49.316,51.270
1734297495.644,14.648,34.180,27.832,24.414,-6.348
1734297495.648,11.230,34.180,26.367,-4.883,-23.438
1734297495.652,21.973,35.645,24.902,8.301,56.152
1734297495.656,23.438,40.039,27.344,41.016,74.707
1734297495.660,18.555,41.992,29.785,42.480,-80.078
1734297495.664,25.391,39.062,22.949,16.602,-69.824
1734297495.668,21.973,38.574,20.996,9.766,46.387
1734297495.672,17.578,39.551,24.414,26.855,42.969
1734297495.676,41.504,36.621,29.785,41.504,39.551
1734297495.680,41.992,36.133,33.691,31.738,32.715
1734297495.683,30.273,38.086,34.180,26.367,69.824
1734297495.687,45.410,39.062,36.133,19.043,102.051
1734297495.691,44.922,39.062,35.645,20.020,58.105
1734297495.695,36.621,36.133,33.691,40.039,-62.500
1734297495.699,52.246,35.645,32.227,26.855,-91.309
1734297495.703,46.387,35.156,29.785,30.762,45.898
1734297495.707,13.184,31.250,31.250,55.176,95.215
1734297495.711,5.371,28.809,35.156,45.410,78.613
1734297495.715,14.648,32.715,36.621,17.578,23.438
1734297495.719,28.320,40.039,36.133,12.695,51.270
1734297495.722,27.344,41.016,37.598,32.227,128.418
1734297495.726,27.344,41.504,41.504,45.898,67.383
1734297495.730,21.484,41.992,42.969,39.551,0.000
1734297495.734,29.297,39.062,38.086,26.855,6.836
1734297495.738,52.734,38.574,33.203,31.250,-6.836
1734297495.742,39.551,37.598,30.273,41.504,-22.461
1734297495.746,19.043,36.133,29.785,30.273,34.180
1734297495.750,38.086,36.621,33.203,19.043,33.203
1734297495.754,48.340,36.621,34.180,41.992,-83.984
1734297495.758,31.250,32.227,30.273,53.711,-8.789
1734297495.762,16.602,33.203,31.738,36.133,91.309
1734297495.765,28.320,35.645,35.156,23.926,32.715
1734297495.769,29.297,35.156,38.086,34.180,30.273
1734297495.773,30.762,34.180,39.551,50.781,52.734
1734297495.777,33.691,30.273,36.621,55.664,73.242
1734297495.781,41.992,29.297,38.086,45.410,31.738
1734297495.785,59.082,29.297,40.039,27.344,4.395
1734297495.789,59.082,29.785,38.574,43.457,-57.129
1734297495.793,41.992,33.203,35.645,67.871,-92.285
1734297495.797,36.621,34.668,31.738,46.875,21.484
1734297495.801,39.551,35.156,35.156,32.227,65.918
1734297495.804,37.109,38.574,39.551,48.828,103.516
1734297495.808,37.598,41.016,41.504,61.035,77.148
1734297495.812,31.738,35.645,39.062,50.781,35.156
1734297495.816,51.758,35.645,35.156,56.641,62.012
1734297495.820,67.383,37.598,36.621,61.035,81.055
1734297495.824,47.363,35.645,35.156,44.922,80.566
1734297495.828,25.879,37.109,33.203,48.828,19.043
1734297495.832,32.227,34.668,35.156,41.992,-19.043
1734297495.836,36.621,31.738,33.691,25.879,-6.836
1734297495.840,16.602,33.691,31.250,30.273,79.590
1734297495.844,8.301,37.598,34.668,38.574,60.059
1734297495.847,13.672,39.062,36.133,35.156,-100.586
1734297495.851,13.672,36.621,35.645,25.879,-40.039
1734297495.855,18.555,34.668,36.133,46.387,94.727
1734297495.859,28.320,32.715,35.645,59.082,106.934
1734297495.863,23.926,32.227,33.691,35.645,37.598
1734297495.867,20.508,31.250,35.645,26.855,-12.207
1734297495.871,21.484,30.273,40.527,36.133,53.223
1734297495.875,31.250,29.785,41.016,58.105,71.289
1734297495.879,31.250,32.227,34.668,52.246,42.480
1734297495.883,38.086,34.180,27.344,26.855,-53.223
1734297495.887,33.203,33.203,24.902,26.367,-99.121
1734297495.890,2.441,34.180,28.320,55.664,32.715
1734297495.894,13.672,33.691,30.273,54.199,70.801
1734297495.898,26.367,29.785,33.203,11.719,44.434
1734297495.902,30.273,34.180,36.133,14.648,29.297
1734297495.906,38.574,40.039,32.227,41.016,58.105
1734297495.910,29.785,41.504,29.785,42.969,99.121
1734297495.914,36.133,41.016,32.227,33.203,60.547
1734297495.918,38.574,37.109,36.621,35.645,50.781
1734297495.922,34.180,35.645,39.551,35.645,43.945
1734297495.926,56.152,38.574,33.203,36.133,5.371
1734297495.929,57.129,41.016,28.809,48.828,-23.926
1734297495.933,27.832,39.551,30.273,29.297,29.785
1734297495.937,25.879,36.133,25.879,25.391,86.426
1734297495.941,37.598,37.598,27.344,35.645,-39.062
1734297495.945,26.367,36.621,34.668,37.598,-47.363
1734297495.949,21.484,38.086,40.039,40.527,66.406
1734297495.953,21.973,36.133,42.969,42.969,94.727
1734297495.957,27.344,33.203,38.574,55.664,71.777
1734297495.961,36.621,38.086,35.645,51.758,21.484
1734297495.965,36.133,39.062,34.668,32.715,21.973
1734297495.969,24.414,35.645,33.203,26.855,30.273
1734297495.972,22.949,35.156,34.180,40.527,46.387
1734297495.976,26.855,34.180,37.109,46.387,-26.855
1734297495.980,14.160,31.250,37.109,33.203,-129.395
1734297495.984,7.812,26.855,37.109,25.879,-1.465
1734297495.988,45.898,30.762,39.062,33.203,89.355
1734297495.992,48.828,37.598,39.062,49.805,69.824
1734297495.996,11.230,34.668,39.551,39.062,28.320
1734297496.000,17.090,29.297,38.086,26.855,17.090
1734297496.004,39.551,33.203,36.621,46.875,67.871
1734297496.008,46.875,34.180,36.621,60.059,106.445
1734297496.012,22.461,29.297,36.133,56.641,78.613
1734297496.015,19.043,28.809,35.156,25.391,20.508
1734297496.019,29.297,29.785,31.738,4.883,17.578
1734297496.023,29.785,29.297,29.297,19.531,12.207
1734297496.027,38.574,31.250,32.227,32.227,-16.113
1734297496.031,31.738,35.156,38.574,30.762,-35.156
1734297496.035,12.695,37.109,39.551,20.996,-94.727
1734297496.039,23.926,37.598,38.086,39.551,-33.203
1734297496.043,34.180,33.691,37.109,49.316,83.496
1734297496.047,31.250,31.250,36.621,28.320,92.285
1734297496.051,34.668,36.621,35.645,22.949,52.246
1734297496.054,18.066,38.086,34.668,24.902,28.320
1734297496.058,13.184,33.691,31.250,35.156,75.195
1734297496.062,14.648,30.273,29.785,35.645,69.824
1734297496.066,24.414,30.273,36.621,23.438,12.207
1734297496.070,44.922,31.738,41.504,25.391,-72.754
1734297496.074,50.293,34.668,41.504,36.133,-96.680
1734297496.078,35.645,34.668,38.086,33.691,-2.441
1734297496.082,9.766,32.227,38.574,20.508,63.965
1734297496.086,23.438,34.180,43.457,28.320,91.797
1734297496.090,29.785,36.621,45.410,39.062,78.613
1734297496.094,16.602,35.645,41.504,35.156,47.852
1734297496.097,26.855,32.715,36.621,26.855,70.312
1734297496.101,24.414,31.250,33.203,11.230,87.891
1734297496.105,14.648,32.715,33.203,29.297,92.773
1734297496.109,32.227,32.227,31.250,49.805,64.941
1734297496.113,38.574,29.785,29.785,23.926,5.859
1734297496.117,19.043,26.367,29.785,12.695,-31.738
1734297496.121,13.184,28.320,30.273,40.527,47.852
1734297496.125,26.367,31.250,30.273,45.410,90.820
1734297496.129,23.926,31.250,31.738,26.367,-50.781
1734297496.133,24.414,32.715,35.156,8.789,-83.008
1734297496.136,54.199,32.227,33.691,17.090,30.762
1734297496.140,57.617,28.320,30.762,32.715,102.051
1734297496.144,11.719,28.809,32.227,42.480,50.781
1734297496.148,0.000,31.250,31.738,32.227,13.184
1734297496.152,28.320,33.203,29.785,9.766,67.871
1734297496.156,31.250,35.156,32.715,24.902,84.961
1734297496.160,17.090,32.227,35.645,39.551,52.734
1734297496.164,8.301,31.738,41.016,22.461,-65.918
1734297496.168,11.230,31.738,40.039,4.883,-117.676
1734297496.172,33.203,29.297,34.180,11.230,31.250
1734297496.176,19.043,31.250,33.691,21.484,86.914
1734297496.179,9.277,29.297,34.180,19.043,66.406
1734297496.183,3.906,25.879,35.156,12.207,35.645
1734297496.187,13.672,25.391,34.180,14.648,53.711
1734297496.191,20.996,25.879,32.227,15.137,46.875
1734297496.195,16.113,25.879,35.156,35.156,-5.859
1734297496.199,12.695,21.973,38.574,35.645,23.926
1734297496.203,5.859,22.461,32.715,17.090,29.297
1734297496.207,31.250,25.879,31.250,19.043,12.207
1734297496.211,43.945,28.809,43.457,22.461,-17.578
1734297496.215,26.855,32.715,50.293,23.438,27.344
1734297496.219,21.973,30.273,45.898,25.879,80.566
1734297496.222,36.133,31.738,42.969,27.832,-36.621
1734297496.226,20.996,30.273,39.551,24.902,-41.016
1734297496.230,15.137,27.832,36.133,25.391,59.082
1734297496.234,34.668,32.227,32.715,23.438,71.777
1734297496.238,28.809,32.227,36.133,33.203,33.203
1734297496.242,22.461,30.762,41.504,39.062,19.043
1734297496.246,27.832,31.738,34.180,27.344,62.500
1734297496.250,28.809,31.738,27.832,18.066,20.508
1734297496.254,31.738,32.227,29.785,32.227,12.695
1734297496.258,47.363,32.715,30.762,46.875,-19.043
1734297496.261,26.855,28.320,29.297,37.598,-92.773
1734297496.265,21.484,23.926,26.855,25.391,10.254
1734297496.269,36.621,23.926,25.391,15.625,81.543
1734297496.273,42.969,24.902,27.344,30.762,76.660
1734297496.277,31.738,27.832,27.832,41.016,61.523
1734297496.281,21.973,28.320,30.273,27.832,44.922
1734297496.285,30.762,28.320,34.180,20.020,66.406
1734297496.289,48.340,27.832,37.109,23.438,77.637
1734297496.293,30.273,30.273,34.668,27.832,62.988
1734297496.297,1.953,32.715,32.715,15.137,19.531
1734297496.301,12.207,28.809,33.203,7.324,-18.555
1734297496.304,12.207,25.879,33.203,12.695,-2.930
1734297496.308,4.883,25.879,35.156,13.184,36.621
1734297496.312,2.930,30.762,33.691,14.648,47.852
1734297496.316,16.602,32.227,32.227,14.160,-64.941
1734297496.320,16.113,30.762,32.227,12.207,-32.227
1734297496.324,-1.465,28.320,33.203,13.672,86.426
1734297496.328,-5.371,25.879,37.109,26.367,70.801
1734297496.332,11.230,27.832,39.062,20.996,29.297
1734297496.336,23.438,28.809,40.039,0.977,22.949
1734297496.340,9.766,27.832,40.039,18.066,97.168
1734297496.344,10.254,27.832,41.992,23.438,114.746
1734297496.347,22.949,28.320,43.945,9.277,40.039
1734297496.351,23.926,27.344,43.945,11.719,-59.082
1734297496.355,23.926,27.832,45.898,23.926,-78.613
1734297496.359,19.531,28.320,47.852,37.598,32.227
1734297496.363,20.020,31.250,50.293,36.133,39.062
1734297496.367,31.738,34.180,46.387,23.438,3.418
1734297496.371,37.598,34.180,39.062,33.691,26.855
1734297496.375,31.250,32.715,41.504,43.457,50.781
1734297496.379,29.785,33.691,43.945,40.527,58.105
1734297496.383,28.809,34.180,41.992,28.809,51.270
1734297496.386,28.809,35.645,41.016,22.949,55.664
1734297496.390,54.688,37.598,43.945,48.828,29.297
1734297496.394,60.059,36.133,43.457,45.898,26.855
1734297496.398,19.531,33.203,42.480,20.508,20.996
1734297496.402,20.508,31.738,46.875,15.625,36.133
1734297496.406,49.316,30.762,43.945,30.762,91.309
1734297496.410,42.969,36.621,39.551,48.828,-36.133
1734297496.414,34.668,39.551,38.086,40.527,-48.828
1734297496.418,46.387,38.086,36.133,27.832,83.984
1734297496.422,43.945,38.574,38.086,32.715,74.707
1734297496.426,39.551,37.109,40.527,41.016,20.996
1734297496.429,32.715,33.203,39.551,40.039,18.066
1734297496.433,27.344,30.762,41.016,37.109,69.824
1734297496.437,40.039,29.297,39.551,35.645,92.773
1734297496.441,57.129,26.855,38.574,35.645,70.801
1734297496.445,22.949,29.785,41.016,35.156,-44.922
1734297496.449,-16.113,32.715,40.527,27.832,-108.887
1734297496.453,2.441,29.785,38.086,36.133,21.484
1734297496.457,24.902,29.785,37.109,34.668,94.238
1734297496.461,8.301,29.297,36.133,15.137,99.609
1734297496.465,0.977,32.715,39.062,7.324,41.992
1734297496.469,10.254,30.762,38.086,6.348,24.902
1734297496.472,18.555,26.855,34.180,17.578,93.262
1734297496.476,21.973,31.250,34.668,30.762,111.328
1734297496.480,34.668,35.156,35.645,25.879,35.156
1734297496.484,38.574,33.691,36.621,16.113,-21.484
1734297496.488,28.809,30.273,30.762,27.832,18.555
1734297496.492,32.227,29.785,23.926,31.250,17.578
1734297496.496,25.879,28.809,25.391,19.043,35.645
1734297496.500,5.859,30.273,30.762,22.949,35.156
1734297496.504,15.137,30.273,29.785,24.902,-76.172
1734297496.508,29.785,27.832,28.320,19.531,-22.949
1734297496.511,17.090,25.391,28.809,16.602,84.473
1734297496.515,11.230,23.438,30.762,9.766,71.289
1734297496.519,25.879,26.855,36.133,13.672,47.363
1734297496.523,38.574,34.180,33.203,30.762,48.340
1734297496.527,15.625,32.227,29.297,41.992,65.430
1734297496.531,8.789,30.273,29.785,26.367,42.480
1734297496.535,22.949,32.227,28.809,6.348,30.273
1734297496.539,39.062,32.227,28.809,20.508,-25.391
1734297496.543,31.738,32.715,29.785,31.250,-87.891
1734297496.547,26.367,32.227,32.715,15.137,-12.207
1734297496.551,20.508,28.809,33.691,10.254,69.824
1734297496.554,9.277,26.367,33.691,20.508,117.676
1734297496.558,20.996,27.832,33.691,22.949,79.590
1734297496.562,17.578,26.855,33.691,21.973,29.785
1734297496.566,30.273,27.832,33.203,18.555,31.250
1734297496.570,34.180,30.762,31.738,20.508,72.754
1734297496.574,30.762,30.273,32.715,33.691,78.125
1734297496.578,28.809,32.715,36.133,40.039,0.488
1734297496.582,25.391,33.203,38.086,28.809,-27.832
1734297496.586,31.250,27.832,33.203,17.090,-27.832
1734297496.590,15.625,22.949,26.855,26.367,23.438
1734297496.593,9.277,21.973,22.949,26.855,49.316
1734297496.597,17.090,21.973,25.879,9.766,-123.047
1734297496.601,15.137,23.438,27.832,14.648,-84.473
1734297496.605,26.367,27.832,25.879,32.227,68.359
1734297496.609,37.598,33.691,24.414,35.645,57.617
1734297496.613,26.367,36.621,23.926,26.367,24.414
1734297496.617,23.438,35.156,24.902,17.090,42.480
1734297496.621,44.922,31.250,24.414,23.438,81.543
1734297496.625,37.109,29.297,24.414,29.297,56.641
1734297496.629,24.414,29.785,26.855,33.203,28.320
1734297496.633,18.555,29.297,26.855,18.555,-53.711
1734297496.636,10.742,26.367,20.020,8.301,-110.840
1734297496.640,18.555,28.809,18.066,22.949,20.020
1734297496.644,22.461,34.668,22.461,24.902,83.984
1734297496.648,17.090,31.738,20.996,20.508,33.203
1734297496.652,24.414,30.762,19.043,15.625,32.715
1734297496.656,36.621,30.273,21.973,33.691,45.898
1734297496.660,37.109,27.832,31.250,45.898,52.246
1734297496.664,25.391,29.297,38.086,36.133,66.895
1734297496.668,42.480,27.832,38.086,36.133,75.684
1734297496.672,47.363,28.809,39.551,31.738,78.613
1734297496.676,31.738,30.273,42.480,37.109,30.762
1734297496.679,14.648,29.785,41.504,27.832,-14.160
1734297496.683,2.930,28.809,35.645,0.977,29.297
1734297496.687,14.160,28.809,34.180,17.090,62.012
1734297496.691,18.555,30.762,37.109,30.273,-44.434
1734297496.695,21.973,28.809,39.062,31.250,-40.039
1734297496.699,30.273,25.391,39.551,33.203,61.035
1734297496.703,35.645,25.879,39.551,23.926,91.309
1734297496.707,27.832,29.297,41.504,42.480,83.008
1734297496.711,14.648,31.250,41.992,38.086,29.785
1734297496.715,25.391,33.203,42.480,17.090,-7.812
1734297496.718,31.738,32.227,40.039,15.625,7.324
1734297496.722,29.297,30.762,37.109,28.809,56.152
1734297496.726,40.527,30.273,38.574,34.668,-19.531
1734297496.730,31.738,28.320,42.969,27.344,-97.168
1734297496.734,28.809,29.297,42.480,38.574,-5.371
1734297496.738,44.922,31.250,38.574,47.363,85.938
1734297496.742,36.133,31.250,36.133,39.551,123.535
1734297496.746,33.691,31.250,41.504,28.809,45.410
1734297496.750,32.715,29.297,44.922,19.531,14.648
1734297496.754,38.574,27.832,41.504,25.879,76.172
1734297496.758,54.688,28.320,41.992,41.016,85.938
1734297496.761,12.695,25.879,43.945,41.016,67.383
1734297496.765,1.465,31.250,43.457,25.391,8.301
1734297496.769,23.438,37.598,43.457,25.391,-15.625
1734297496.773,37.598,37.598,41.016,39.062,6.348
1734297496.777,32.715,39.551,36.621,40.527,41.504
1734297496.781,5.859,42.969,35.156,26.367,52.246
1734297496.785,14.648,39.551,34.180,24.902,-84.473
1734297496.789,34.180,38.086,28.809,23.926,-58.594
1734297496.793,22.949,41.992,24.902,23.438,56.152
1734297496.797,31.250,38.086,27.832,25.879,36.133
1734297496.801,45.410,33.691,32.715,18.555,11.719
1734297496.804,41.504,34.180,33.691,37.598,27.344
1734297496.808,34.180,34.180,33.203,53.223,78.125
1734297496.812,41.016,35.156,34.180,43.457,43.457
1734297496.816,25.879,35.645,33.691,31.738,-5.859
1734297496.820,23.438,31.250,31.738,25.879,-56.641
1734297496.824,33.203,31.738,34.180,41.992,-65.918
1734297496.828,28.320,33.691,35.645,38.574,-14.648
1734297496.832,34.668,32.227,37.598,26.855,-6.836
1734297496.836,27.344,34.180,39.551,36.621,50.293
1734297496.840,18.555,32.227,37.598,41.016,91.309
1734297496.843,13.184,26.855,38.086,39.062,71.289
1734297496.847,34.180,29.297,38.086,24.414,51.758
1734297496.851,32.715,35.645,34.668,17.090,45.410
1734297496.855,25.391,35.645,31.250,36.621,80.078
1734297496.859,41.016,33.691,33.691,42.480,52.246
1734297496.863,29.785,34.668,38.574,36.133,5.371
1734297496.867,19.043,32.715,39.551,20.996,-16.602
1734297496.871,14.648,28.320,37.598,18.555,28.320
1734297496.875,19.043,27.344,34.668,39.062,86.914
1734297496.879,42.480,26.855,30.762,35.645,-52.246
1734297496.883,39.551,25.879,29.785,19.043,-56.641
1734297496.886,-0.977,27.832,32.227,7.812,47.363
1734297496.890,-3.906,25.391,32.227,6.348,88.379
1734297496.894,13.672,27.344,30.762,19.043,87.402
1734297496.898,16.602,31.738,28.320,29.297,28.809
1734297496.902,24.902,28.320,29.785,20.020,64.453
1734297496.906,26.367,27.344,33.203,23.438,72.754
1734297496.910,25.879,32.715,30.273,37.598,43.457
1734297496.914,35.156,37.598,29.785,24.902,-43.945
1734297496.918,34.668,37.109,33.203,8.789,-77.148
1734297496.922,37.109,31.738,31.250,20.020,59.570
1734297496.925,39.551,30.273,25.391,32.227,113.281
1734297496.929,18.555,31.250,23.926,26.855,88.379
1734297496.933,7.812,31.250,26.855,20.020,39.551
1734297496.937,22.461,34.668,29.785,24.414,41.992
1734297496.941,22.949,33.203,33.691,34.180,82.031
1734297496.945,19.043,29.785,34.180,33.203,40.039
1734297496.949,23.926,31.250,32.227,23.438,11.719
1734297496.953,25.879,34.180,29.785,15.137,20.508
1734297496.957,27.344,34.180,26.367,23.438,19.531
1734297496.961,30.762,33.203,26.855,29.297,21.973
1734297496.965,34.180,35.645,31.250,5.371,47.363
1734297496.968,43.945,38.574,32.715,0.488,48.828
1734297496.972,25.879,41.016,35.645,23.438,-71.289
1734297496.976,-8.301,35.645,34.668,37.109,-38.086
1734297496.980,12.695,33.691,35.156,35.645,56.641
1734297496.984,38.574,36.621,39.551,27.344,54.688
1734297496.988,31.250,35.645,37.109,55.176,62.012
1734297496.992,33.691,38.086,35.156,62.988,48.828
1734297496.996,20.508,38.574,31.250,32.227,77.148
1734297497.000,11.719,37.598,27.832,9.277,76.172
1734297497.004,24.414,39.551,31.738,15.137,53.223
1734297497.008,30.273,45.410,38.086,40.039,-25.391
1734297497.011,43.945,41.992,34.668,38.086,-84.961
1734297497.015,50.293,35.156,31.250,22.949,-20.508
1734297497.019,39.062,40.039,36.133,22.949,66.406
1734297497.023,36.133,41.992,40.527,34.668,111.328
1734297497.027,14.160,36.133,40.039,52.246,64.941
1734297497.031,-3.418,32.227,34.668,39.062,32.715
1734297497.035,28.809,36.133,30.273,21.484,68.848
1734297497.039,62.012,42.969,27.344,39.551,108.887
1734297497.043,44.434,44.922,27.832,51.270,115.234
1734297497.047,31.738,46.875,29.785,32.227,41.992
1734297497.050,40.039,49.316,28.809,16.113,-25.391
1734297497.054,49.316,49.805,26.855,34.180,-10.254
1734297497.058,42.969,50.293,25.879,28.320,53.223
1734297497.062,16.113,48.340,28.320,38.574,18.066
1734297497.066,15.137,44.922,30.762,38.086,-104.004
1734297497.070,34.180,46.387,31.250,16.602,-41.992
1734297497.074,43.945,48.828,35.156,36.621,77.637
1734297497.078,43.457,49.316,36.133,36.621,71.777
1734297497.082,31.250,46.387,36.133,25.879,36.133
1734297497.086,7.812,45.410,38.086,35.645,18.555
1734297497.090,24.414,44.434,38.574,46.387,55.664
1734297497.093,34.180,40.527,36.621,42.969,80.078
1734297497.097,25.879,39.062,38.086,27.344,39.551
1734297497.101,27.344,38.574,37.109,15.625,-54.688
1734297497.105,22.461,36.621,32.715,11.719,-82.031
1734297497.109,11.719,35.156,28.320,28.320,25.879
1734297497.113,15.625,33.691,26.855,39.551,81.543
1734297497.117,20.996,37.598,25.391,16.602,48.828
1734297497.121,26.855,39.551,23.438,17.090,28.320
1734297497.125,33.691,38.574,30.273,32.715,67.383
1734297497.129,40.039,40.039,30.762,20.996,73.730
1734297497.133,29.785,38.574,28.320,20.996,57.617
1734297497.136,15.137,36.133,33.203,17.090,76.172
1734297497.140,29.785,36.621,29.785,24.414,64.453
1734297497.144,13.672,31.250,21.973,28.809,8.789
1734297497.148,5.859,27.832,22.461,15.625,-16.113
