timestamps,TP9,AF7,AF8,TP10,Right AUX
1735836603.907,31.250,55.664,62.500,88.867,26.855
1735836603.910,26.855,52.246,64.941,71.777,31.738
1735836603.914,38.086,43.457,54.199,23.438,44.922
1735836603.918,84.473,48.340,57.129,18.555,-6.836
1735836603.922,52.734,41.992,53.711,52.246,10.742
1735836603.926,-9.766,46.387,54.199,50.781,38.086
1735836603.930,6.348,54.199,54.199,8.301,44.922
1735836603.934,35.645,55.664,59.082,19.531,51.758
1735836603.938,22.461,59.570,67.871,55.664,31.738
1735836603.942,14.160,51.270,60.059,51.758,44.434
1735836603.946,15.137,46.387,64.941,27.832,53.223
1735836603.950,-1.953,50.293,67.383,15.625,37.109
1735836603.953,-13.672,57.617,69.824,45.410,26.367
1735836603.957,-6.348,65.918,67.383,35.645,16.602
1735836603.961,-1.465,55.664,51.758,3.418,29.785
1735836603.965,4.883,46.387,63.477,0.488,38.574
1735836603.969,22.949,52.734,62.988,38.086,35.156
1735836603.973,28.320,52.734,58.594,41.016,48.828
1735836603.977,-5.371,48.828,57.617,2.930,41.992
1735836603.981,-22.949,50.293,56.641,-19.043,20.996
1735836603.985,-13.672,39.551,55.176,10.742,49.316
1735836603.989,20.508,33.691,52.734,67.383,46.387
1735836603.992,31.250,43.945,66.895,48.828,23.926
1735836603.996,11.719,57.129,72.266,-10.254,47.852
1735836604.000,4.395,58.594,60.059,14.648,56.152
1735836604.004,21.973,49.316,54.688,55.664,44.922
1735836604.008,42.480,53.223,61.035,43.945,40.527
1735836604.012,19.531,70.801,79.102,-0.488,-3.418
1735836604.016,-4.395,55.664,65.918,-22.949,8.301
1735836604.020,-5.371,37.109,45.898,43.457,45.898
1735836604.024,-1.465,36.621,62.500,55.664,30.762
1735836604.028,20.508,48.828,78.125,36.133,16.602
1735836604.032,16.113,49.316,62.012,3.906,24.414
1735836604.035,14.648,32.227,44.434,10.742,57.129
1735836604.039,21.484,41.504,55.176,48.828,50.781
1735836604.043,4.395,53.223,66.895,38.086,45.898
1735836604.047,12.207,63.477,78.613,28.809,44.434
1735836604.051,22.949,61.523,81.055,22.461,20.508
1735836604.055,27.832,48.828,68.359,43.457,24.902
1735836604.059,28.809,48.828,67.383,78.125,42.969
1735836604.063,38.086,53.223,66.895,40.039,52.246
1735836604.067,45.410,58.105,62.988,27.832,48.828
1735836604.071,7.324,52.246,54.199,54.688,47.363
1735836604.075,5.859,45.898,56.641,48.828,51.270
1735836604.078,39.551,46.387,67.383,48.340,30.273
1735836604.082,20.996,52.246,70.312,25.391,4.883
1735836604.086,7.324,51.758,63.477,47.363,7.812
1735836604.090,24.414,50.293,63.965,78.613,13.184
1735836604.094,45.410,42.480,62.012,36.621,-0.488
1735836604.098,15.137,34.180,52.246,11.719,14.648
1735836604.102,-3.418,41.504,54.199,37.109,33.203
1735836604.106,34.180,68.848,59.082,52.246,8.789
1735836604.110,23.438,68.359,50.781,21.973,27.832
1735836604.114,-3.418,48.828,54.688,-10.742,51.270
1735836604.117,31.738,49.316,53.711,40.039,53.711
1735836604.121,55.176,60.547,60.059,95.215,41.504
1735836604.125,17.090,62.988,70.312,54.688,12.695
1735836604.129,13.672,51.758,67.383,2.441,34.668
1735836604.133,29.297,50.781,74.707,20.508,39.062
1735836604.137,17.090,41.992,62.500,52.734,50.293
1735836604.141,7.812,44.922,59.082,45.898,55.176
1735836604.145,5.371,48.828,66.406,3.418,9.766
1735836604.149,0.977,31.738,56.152,-41.504,15.625
1735836604.153,11.230,31.738,50.293,15.137,50.781
1735836604.157,25.879,48.828,56.152,75.684,47.852
1735836604.160,36.621,56.641,63.965,59.082,14.160
1735836604.164,16.602,53.223,53.223,25.879,9.277
1735836604.168,43.457,59.082,59.570,17.090,31.738
1735836604.172,66.895,64.453,75.195,59.082,32.227
1735836604.176,12.207,54.688,72.754,73.242,26.367
1735836604.180,4.395,48.340,74.707,30.273,36.133
1735836604.184,23.438,49.316,65.918,38.086,66.895
1735836604.188,32.715,49.805,61.035,69.824,69.336
1735836604.192,18.066,40.527,63.477,40.527,50.293
1735836604.196,16.602,39.062,61.035,18.066,29.297
1735836604.199,24.902,48.828,66.406,4.395,-12.207
1735836604.203,-0.488,37.109,48.828,20.020,27.832
1735836604.207,3.906,38.574,36.621,17.090,40.039
1735836604.211,22.461,46.875,35.156,1.465,36.133
1735836604.215,23.438,49.316,47.852,5.859,42.480
1735836604.219,18.555,46.387,61.035,43.945,22.949
1735836604.223,8.301,32.227,56.152,76.172,43.457
1735836604.227,26.855,25.879,59.570,47.363,10.742
1735836604.231,27.832,26.855,51.758,7.812,21.973
1735836604.235,24.902,41.992,51.758,2.930,49.805
1735836604.239,22.461,45.898,53.223,25.391,33.203
1735836604.242,-19.531,35.156,48.828,13.672,21.484
1735836604.246,-4.395,41.504,50.781,-18.555,16.602
1735836604.250,31.250,40.527,50.293,-11.719,49.316
1735836604.254,22.949,43.945,53.223,40.527,42.969
1735836604.258,1.953,49.316,46.875,53.223,20.508
1735836604.262,11.230,48.828,49.805,25.879,51.758
1735836604.266,47.363,51.758,65.918,8.789,64.453
1735836604.270,20.508,43.945,64.453,56.641,58.594
1735836604.274,-5.371,49.316,63.477,75.684,36.133
1735836604.278,13.672,60.547,69.824,23.926,19.531
1735836604.282,24.902,55.176,67.383,-7.324,31.738
1735836604.285,29.297,41.504,59.570,27.344,60.059
1735836604.289,36.621,39.551,55.176,63.965,43.457
1735836604.293,22.461,47.852,62.012,50.781,-2.930
1735836604.297,13.184,36.133,55.664,1.465,-5.371
1735836604.301,38.086,27.344,43.945,16.602,45.898
1735836604.305,31.250,35.156,49.805,54.199,45.410
1735836604.309,4.883,37.109,62.500,44.434,-2.930
1735836604.313,-3.906,36.621,60.547,-0.488,5.371
1735836604.317,-1.465,32.715,49.316,-7.812,41.504
1735836604.321,10.742,39.062,58.105,52.734,54.688
1735836604.324,12.207,49.316,62.500,50.293,37.598
1735836604.328,29.297,53.711,60.547,22.461,20.508
1735836604.332,16.602,44.434,60.547,-19.531,25.391
1735836604.336,-8.789,30.273,49.316,-4.883,17.578
1735836604.340,5.859,28.809,42.969,32.715,54.688
1735836604.344,6.348,33.203,56.152,15.137,65.918
1735836604.348,2.930,39.062,63.965,8.789,35.156
1735836604.352,25.391,33.203,62.012,27.832,51.758
1735836604.356,-1.465,29.297,62.500,48.828,50.781
1735836604.360,-36.621,34.180,66.406,30.273,43.457
1735836604.364,-10.254,35.645,67.383,-13.184,27.832
1735836604.367,-8.301,34.668,54.199,0.977,41.016
1735836604.371,-2.441,42.480,45.410,46.387,56.641
1735836604.375,5.859,41.504,57.129,33.203,17.090
1735836604.379,-3.906,32.227,55.664,-3.906,10.742
1735836604.383,17.578,38.574,55.664,-18.555,25.879
1735836604.387,51.758,52.734,74.219,30.273,0.977
1735836604.391,6.836,47.363,64.453,40.039,1.465
1735836604.395,-23.926,41.016,54.199,17.090,22.949
1735836604.399,-15.625,41.504,60.059,-15.625,26.367
1735836604.403,10.742,37.598,62.500,12.207,14.160
1735836604.407,39.551,27.344,62.988,72.266,14.648
1735836604.410,-1.953,21.484,55.176,43.945,37.598
1735836604.414,-11.230,30.273,50.293,-0.488,43.945
1735836604.418,22.949,38.086,53.711,12.207,45.898
1735836604.422,25.391,48.828,55.176,54.688,41.016
1735836604.426,13.672,50.781,54.688,57.129,46.875
1735836604.430,14.160,41.992,57.129,6.836,58.105
1735836604.434,22.949,43.457,62.988,7.812,39.551
1735836604.438,28.320,40.527,52.246,43.945,56.152
1735836604.442,28.320,53.711,60.547,44.922,51.758
1735836604.446,20.996,57.617,68.848,-0.488,1.465
1735836604.449,-1.465,37.109,53.223,-20.996,15.137
1735836604.453,22.461,31.250,55.664,46.875,50.293
1735836604.457,44.922,41.016,67.383,62.988,37.109
1735836604.461,31.738,56.641,72.266,24.414,8.789
1735836604.465,44.922,52.246,71.777,10.254,19.531
1735836604.469,32.715,46.387,70.312,33.203,36.621
1735836604.473,0.000,45.898,65.430,65.918,31.738
1735836604.477,1.465,43.945,66.406,48.340,38.086
1735836604.481,26.367,58.594,84.473,-2.441,16.113
1735836604.485,26.855,49.316,72.266,0.488,18.555
1735836604.489,26.855,34.668,53.223,55.176,45.898
1735836604.492,17.578,37.598,60.547,53.711,50.293
1735836604.496,7.812,54.688,78.613,-5.859,43.457
1735836604.500,14.160,59.082,77.637,-3.906,39.551
1735836604.504,10.254,42.969,58.594,74.219,68.359
1735836604.508,29.297,55.176,59.082,80.078,45.898
1735836604.512,77.148,59.082,59.570,31.250,24.902
1735836604.516,70.312,63.477,71.289,-2.441,6.348
1735836604.520,-6.836,63.477,65.430,23.438,-5.859
1735836604.524,-29.785,49.805,50.781,53.711,39.551
1735836604.528,0.977,53.223,58.105,27.832,49.805
1735836604.532,12.695,58.105,53.711,12.695,32.227
1735836604.535,27.344,54.688,51.270,39.062,49.805
1735836604.539,35.645,50.781,54.199,70.312,49.805
1735836604.543,14.160,59.570,62.012,74.707,30.273
1735836604.547,0.488,61.523,66.895,31.250,33.203
1735836604.551,37.109,56.152,62.988,18.555,31.250
1735836604.555,76.660,62.012,62.988,52.734,24.902
1735836604.559,16.602,70.801,64.941,56.641,24.902
1735836604.563,-3.418,70.801,69.336,17.090,6.836
1735836604.567,5.859,53.223,58.105,0.000,-9.277
1735836604.571,12.207,47.363,46.875,56.152,30.273
1735836604.574,44.434,75.195,67.871,51.270,20.508
1735836604.578,45.410,78.613,61.523,-5.371,1.953
1735836604.582,50.293,73.730,49.316,9.277,31.250
1735836604.586,40.039,77.148,55.664,71.289,54.688
1735836604.590,1.465,86.914,64.453,79.102,46.387
1735836604.594,-2.930,83.008,69.336,30.762,14.648
1735836604.598,5.859,67.383,60.059,-8.789,35.645
1735836604.602,8.301,74.219,59.570,26.367,48.340
1735836604.606,22.461,79.102,58.594,79.590,46.875
1735836604.610,39.062,88.379,60.059,79.102,35.645
1735836604.614,21.484,89.355,57.617,3.418,9.766
1735836604.617,18.066,69.824,40.039,-12.695,31.738
1735836604.621,2.930,69.824,41.504,47.363,56.641
1735836604.625,14.160,79.590,51.758,49.805,37.109
1735836604.629,56.152,88.379,58.594,21.484,7.324
1735836604.633,38.574,93.262,51.270,6.348,12.695
1735836604.637,34.180,82.520,38.086,49.316,28.320
1735836604.641,22.461,73.730,43.945,63.965,28.320
1735836604.645,20.508,79.102,44.434,46.387,48.828
1735836604.649,64.941,83.008,44.434,26.367,42.480
1735836604.653,48.828,76.172,51.758,34.180,35.156
1735836604.656,11.230,74.707,46.875,69.824,42.480
1735836604.660,15.625,69.824,43.457,62.500,60.059
1735836604.664,19.531,65.918,47.852,24.902,50.293
1735836604.668,33.203,76.172,62.988,16.602,11.719
1735836604.672,22.949,67.383,49.805,20.996,17.090
1735836604.676,28.320,70.312,35.156,39.551,7.324
1735836604.680,40.527,78.125,48.828,26.855,10.254
1735836604.684,53.223,72.266,45.410,24.902,35.156
1735836604.688,40.039,67.871,30.273,54.199,19.043
1735836604.692,46.875,66.406,34.180,32.227,17.090
1735836604.696,44.434,69.824,46.875,21.484,30.762
1735836604.699,5.859,61.523,55.176,24.902,24.414
1735836604.703,16.113,66.406,59.570,64.941,31.738
1735836604.707,16.602,77.637,62.012,66.406,35.156
1735836604.711,19.043,72.266,53.223,23.926,30.762
1735836604.715,34.668,72.754,51.758,24.902,40.527
1735836604.719,33.691,73.242,54.199,49.805,58.594
1735836604.723,45.898,81.055,61.523,70.312,53.711
1735836604.727,53.223,82.031,57.617,29.297,39.551
1735836604.731,52.246,78.125,50.293,-19.043,40.527
1735836604.735,44.922,81.055,59.082,35.156,52.734
1735836604.739,51.758,81.055,62.500,99.609,52.246
1735836604.742,81.055,81.055,54.199,84.961,39.551
1735836604.746,45.898,79.102,58.105,16.113,41.016
1735836604.750,30.273,71.777,68.848,12.695,56.152
1735836604.754,30.273,64.453,63.965,84.961,44.434
1735836604.758,11.719,73.730,62.012,71.777,40.039
1735836604.762,41.016,94.727,79.590,32.715,19.043
1735836604.766,45.898,83.008,73.242,-6.836,23.438
1735836604.770,21.973,71.289,58.105,15.625,39.551
1735836604.774,20.996,77.148,61.035,83.008,46.875
1735836604.778,28.809,85.449,72.754,68.359,45.898
1735836604.781,32.227,91.797,74.707,33.203,23.926
1735836604.785,23.926,77.637,65.918,32.715,38.574
1735836604.789,30.762,78.613,69.824,44.434,32.227
1735836604.793,37.109,79.102,63.965,45.410,26.855
1735836604.797,41.992,77.637,70.312,18.555,21.973
1735836604.801,41.504,73.730,66.895,31.250,13.672
1735836604.805,4.395,61.523,42.480,59.570,38.086
1735836604.809,-13.184,66.406,50.781,32.715,22.949
1735836604.813,-1.465,72.266,59.570,2.930,-1.465
1735836604.817,15.625,78.125,61.523,-2.441,7.324
1735836604.821,18.066,78.125,54.688,47.852,50.293
1735836604.824,23.926,75.684,52.246,52.734,73.730
1735836604.828,43.945,79.590,59.570,9.766,41.504
1735836604.832,50.293,74.707,53.711,4.883,24.902
1735836604.836,19.531,72.754,47.852,36.133,49.316
1735836604.840,-6.348,83.008,54.688,63.965,54.688
1735836604.844,-8.301,84.961,51.270,15.625,33.691
1735836604.848,-5.859,87.402,54.688,-21.973,21.484
1735836604.852,-25.391,88.379,55.664,15.625,32.227
1735836604.856,-18.066,95.215,65.430,43.945,11.719
1735836604.860,-37.598,79.102,69.336,-5.859,0.977
1735836604.864,-77.637,71.289,59.082,-79.102,13.184
1735836604.867,-69.336,87.402,53.223,-66.895,33.203
1735836604.871,-63.965,87.891,57.129,-16.113,29.785
1735836604.875,-91.309,85.938,66.895,-21.484,6.836
1735836604.879,-138.672,89.844,56.641,-61.035,15.625
1735836604.883,-143.066,96.680,57.617,-97.168,8.301
1735836604.887,-149.902,94.238,56.152,-76.660,8.789
1735836604.891,-151.855,105.469,57.129,-46.387,24.902
1735836604.895,-134.766,116.211,60.547,-88.379,10.254
1735836604.899,-168.945,106.445,51.758,-116.699,19.043
1735836604.903,-189.941,105.469,47.852,-81.055,50.293
1735836604.906,-166.504,109.863,52.734,-30.762,49.805
1735836604.910,-157.227,116.211,70.312,-17.578,23.438
1735836604.914,-166.504,115.234,64.941,-38.574,33.691
1735836604.918,-169.922,110.840,62.500,-7.324,71.777
1735836604.922,-145.996,117.676,78.613,3.906,56.641
1735836604.926,-147.949,122.559,75.684,1.953,42.969
1735836604.930,-134.766,122.070,73.730,1.465,50.293
1735836604.934,-117.676,120.605,74.219,19.043,45.410
1735836604.938,-134.766,107.422,83.984,113.281,68.359
1735836604.942,-120.605,104.980,91.309,118.652,73.242
1735836604.946,-108.887,126.465,95.703,76.172,49.316
1735836604.949,-88.379,153.320,123.047,90.820,36.133
1735836604.953,-89.355,139.648,113.770,132.812,47.363
1735836604.957,-117.676,126.465,118.164,170.898,49.316
1735836604.961,-70.801,135.742,134.766,157.227,40.039
1735836604.965,-55.176,145.996,143.066,157.715,29.297
1735836604.969,-84.473,142.090,154.297,217.285,39.551
1735836604.973,-75.684,133.789,143.555,249.023,54.688
1735836604.977,-53.223,149.414,143.066,237.305,29.297
1735836604.981,-42.480,148.926,148.926,195.801,25.391
1735836604.985,-36.133,148.438,140.625,233.398,53.711
1735836604.989,-42.480,146.973,133.301,281.738,52.734
1735836604.992,-62.012,138.672,120.605,253.906,46.875
1735836604.996,-20.996,139.648,122.070,249.023,55.176
1735836605.000,-1.465,135.742,117.188,271.973,77.637
1735836605.004,-44.434,141.602,114.746,325.684,83.008
1735836605.008,-46.387,149.414,138.672,322.266,55.176
1735836605.012,-48.828,157.715,144.531,277.344,25.391
1735836605.016,-27.344,160.645,143.066,258.301,41.504
1735836605.020,-2.441,158.691,145.020,296.875,57.617
1735836605.024,-25.879,160.645,146.973,322.754,39.062
1735836605.028,22.949,159.180,159.668,287.598,28.809
1735836605.031,41.992,166.504,172.852,230.957,-3.418
1735836605.035,-48.340,158.691,154.785,197.754,23.438
1735836605.039,-37.109,151.855,149.902,193.848,47.852
1735836605.043,27.344,162.109,164.551,175.293,4.883
1735836605.047,-0.488,142.578,156.250,102.051,-5.859
1735836605.051,-16.602,136.230,153.809,103.027,25.879
1735836605.055,8.789,158.691,160.645,133.789,40.527
1735836605.059,34.668,172.852,170.898,104.004,26.855
1735836605.063,27.344,173.828,168.945,70.801,21.973
1735836605.067,4.395,171.875,158.691,32.227,31.250
1735836605.071,40.039,176.758,171.387,77.148,35.645
1735836605.074,48.828,185.547,179.199,96.191,32.227
1735836605.078,26.367,194.824,180.664,34.668,23.438
1735836605.082,62.012,194.824,180.664,6.348,34.668
1735836605.086,52.734,185.547,186.035,23.926,38.574
1735836605.090,15.625,179.688,199.219,46.875,32.715
1735836605.094,38.574,171.875,201.660,5.859,24.902
1735836605.098,54.688,170.410,189.453,-57.129,18.555
1735836605.102,96.680,167.969,173.828,-50.781,28.320
1735836605.106,85.449,166.016,174.805,-6.348,41.992
1735836605.110,34.180,172.852,165.039,-24.902,29.297
1735836605.113,47.852,172.363,163.574,-130.371,14.160
1735836605.117,69.824,162.109,181.641,-151.855,27.832
1735836605.121,58.594,147.949,180.176,-83.496,39.551
1735836605.125,57.129,136.719,166.504,-112.793,28.809
1735836605.129,77.637,132.324,170.898,-202.637,27.832
1735836605.133,84.961,119.629,182.129,-255.371,37.109
1735836605.137,63.477,96.191,152.344,-242.676,22.461
1735836605.141,56.641,90.332,120.117,-231.934,24.414
1735836605.145,85.449,77.637,107.422,-284.668,0.977
1735836605.149,53.223,58.105,106.934,-322.754,12.207
1735836605.153,33.691,55.664,121.582,-286.133,60.059
1735836605.156,76.172,49.316,84.473,-312.500,33.691
1735836605.160,46.387,36.621,37.109,-427.246,39.551
1735836605.164,11.719,53.223,74.707,-536.621,37.598
1735836605.168,35.645,37.109,99.121,-612.305,20.508
1735836605.172,39.062,-14.160,70.801,-679.199,21.973
1735836605.176,4.395,-37.598,30.762,-767.578,-13.184
1735836605.180,-22.461,-32.715,-13.672,-835.449,6.348
1735836605.184,2.441,-10.254,-7.812,-843.750,56.152
1735836605.188,22.461,5.859,-0.977,-782.227,42.480
1735836605.192,2.441,11.230,-43.945,-789.551,20.508
1735836605.196,49.805,-7.324,-53.223,-821.289,21.484
1735836605.199,60.547,-3.418,-18.555,-812.988,47.363
1735836605.203,30.273,7.324,-2.441,-794.922,61.035
1735836605.207,72.754,15.625,-1.953,-769.043,50.781
1735836605.211,70.312,20.020,-4.883,-771.973,3.418
1735836605.215,49.316,5.371,-4.395,-774.902,-22.461
1735836605.219,67.871,-17.090,-1.953,-704.590,18.066
1735836605.223,90.820,-21.484,-8.301,-574.707,40.527
1735836605.227,98.633,-20.508,-16.113,-487.305,40.527
1735836605.231,109.863,-7.812,6.836,-454.102,23.438
1735836605.235,103.027,-6.836,8.301,-361.816,23.926
1735836605.238,106.445,-26.855,-14.160,-225.098,46.387
1735836605.242,122.559,-24.902,-5.371,-146.973,46.387
1735836605.246,125.977,-8.301,23.438,-109.375,32.715
1735836605.250,153.320,-9.766,28.809,-60.547,22.949
1735836605.254,153.320,-23.926,24.902,37.598,36.133
1735836605.258,147.461,-18.555,32.227,101.074,20.020
1735836605.262,160.645,-11.719,27.832,120.605,4.883
1735836605.266,184.570,-5.371,35.645,159.668,12.207
1735836605.270,169.434,-4.395,43.945,191.895,15.137
1735836605.274,150.391,-10.742,36.133,221.680,17.578
1735836605.278,173.340,-3.906,20.508,252.930,7.324
1735836605.281,185.547,-3.418,14.648,257.324,15.625
1735836605.285,204.102,-8.789,17.578,291.992,34.668
1735836605.289,207.031,-11.230,7.324,339.355,46.875
1735836605.293,197.266,-8.301,-0.488,341.797,29.785
1735836605.297,176.270,-9.766,-11.230,319.336,40.039
1735836605.301,157.227,-24.414,-19.531,328.125,54.688
1735836605.305,184.570,-29.785,-24.414,381.348,38.574
1735836605.309,207.520,-19.043,-25.391,383.789,19.043
1735836605.313,172.363,-13.184,-24.902,348.145,6.348
1735836605.317,141.113,-14.648,-27.344,331.055,19.531
1735836605.321,147.949,-17.578,-38.574,377.930,47.363
1735836605.324,197.266,3.418,-26.855,400.879,14.160
1735836605.328,208.984,8.301,-27.344,345.703,-14.648
1735836605.332,148.926,-1.465,-40.039,319.824,15.625
1735836605.336,120.117,-6.836,-43.457,367.188,44.434
1735836605.340,128.906,-8.789,-39.062,397.949,32.715
1735836605.344,155.762,-4.395,-30.762,359.375,12.695
1735836605.348,148.438,-6.348,-36.621,314.941,27.832
1735836605.352,107.910,-3.418,-50.293,356.934,63.965
1735836605.356,113.770,9.277,-51.758,381.348,53.711
1735836605.360,133.301,23.926,-27.832,326.172,22.461
1735836605.363,99.121,30.762,-11.230,268.555,20.508
1735836605.367,107.910,26.367,-22.949,261.719,41.504
1735836605.371,146.484,32.715,-18.066,331.055,68.359
1735836605.375,118.652,44.434,1.953,344.727,51.270
1735836605.379,121.094,60.547,18.066,319.824,9.766
1735836605.383,131.836,62.988,13.672,298.828,26.367
1735836605.387,123.047,59.082,8.301,322.266,55.664
1735836605.391,149.902,74.219,12.695,356.934,41.992
1735836605.395,148.438,88.379,12.695,325.684,32.715
1735836605.399,135.742,93.750,49.805,288.574,33.203
1735836605.403,150.391,89.844,97.656,295.410,46.875
1735836605.406,139.160,92.773,114.746,318.359,51.270
1735836605.410,133.789,99.121,115.234,309.570,51.758
1735836605.414,127.441,108.887,113.281,260.254,43.457
1735836605.418,139.160,123.047,123.535,270.020,5.859
1735836605.422,124.512,111.328,116.699,295.898,20.996
1735836605.426,128.418,120.117,120.117,280.273,39.551
1735836605.430,168.457,144.531,137.695,288.086,26.367
1735836605.434,194.824,164.062,157.715,316.406,40.527
1735836605.438,196.289,177.734,172.852,371.094,62.988
1735836605.442,206.543,178.223,169.922,366.699,50.293
1735836605.446,186.523,172.363,163.574,301.758,21.973
1735836605.449,143.555,158.691,139.160,283.691,55.664
1735836605.453,111.816,165.039,123.047,318.848,45.410
1735836605.457,93.750,152.832,113.281,321.777,9.277
1735836605.461,64.453,127.441,96.191,258.789,21.973
1735836605.465,34.180,138.672,90.332,224.121,30.762
1735836605.469,29.785,136.230,101.074,264.648,30.762
1735836605.473,21.973,136.719,108.887,310.059,22.461
1735836605.477,-38.574,140.137,90.332,328.613,7.812
1735836605.481,-80.566,138.184,83.984,299.805,-0.488
1735836605.485,-46.875,134.277,79.102,314.453,21.484
1735836605.488,-88.379,125.488,71.777,382.324,65.918
1735836605.492,-140.625,148.438,83.984,378.418,64.941
1735836605.496,-100.098,166.504,104.492,322.754,24.902
1735836605.500,-76.660,162.598,116.211,269.531,24.902
1735836605.504,-100.586,167.969,110.840,293.457,54.199
1735836605.508,-106.934,173.828,106.934,336.426,37.109
1735836605.512,-87.402,188.477,127.930,324.707,-8.789
1735836605.516,-58.594,187.988,135.742,346.680,-5.371
1735836605.520,-55.664,183.105,133.301,412.598,34.668
1735836605.524,-97.168,178.223,145.996,418.945,48.340
1735836605.528,-79.102,191.406,151.367,400.391,32.227
1735836605.531,-37.598,208.008,150.391,363.281,24.902
1735836605.535,-62.988,193.848,141.113,356.934,50.293
1735836605.539,-76.660,199.707,129.883,377.441,69.336
1735836605.543,-51.758,217.285,125.977,368.164,50.293
1735836605.547,-10.254,237.305,156.738,367.188,21.484
1735836605.551,-6.348,237.793,162.598,386.230,42.480
1735836605.555,-31.250,226.562,136.719,431.152,74.219
1735836605.559,-7.324,239.258,160.645,393.555,55.664
1735836605.563,29.785,250.488,177.246,330.566,29.297
1735836605.567,48.828,257.812,200.195,320.801,12.207
1735836605.570,8.301,257.324,201.660,334.473,10.742
1735836605.574,4.395,254.395,200.684,312.500,41.992
1735836605.578,76.660,256.348,230.469,243.164,33.203
1735836605.582,79.102,264.648,229.492,224.609,42.480
1735836605.586,56.152,281.738,241.211,279.297,57.129
1735836605.590,76.660,297.852,274.414,297.363,20.508
1735836605.594,107.910,323.242,286.133,278.809,2.441
1735836605.598,135.254,334.961,297.363,233.887,7.812
1735836605.602,152.344,336.914,309.082,256.836,40.527
1735836605.606,207.031,376.465,333.008,350.586,42.480
1735836605.610,239.258,391.602,345.703,329.590,16.602
1735836605.613,237.305,382.812,339.355,270.996,31.250
1735836605.617,220.703,383.301,351.074,265.137,55.664
1735836605.621,210.449,372.070,348.145,299.316,53.711
1735836605.625,221.680,348.145,335.449,261.719,35.645
1735836605.629,229.980,339.355,335.938,183.105,20.996
1735836605.633,192.383,341.309,333.008,150.391,23.926
1735836605.637,201.660,345.703,306.152,163.574,32.227
1735836605.641,239.746,358.398,293.945,186.035,25.391
1735836605.645,209.961,349.609,300.293,125.000,10.742
1735836605.649,191.895,318.848,291.016,44.434,20.020
1735836605.653,193.848,302.734,288.086,65.918,36.133
1735836605.656,173.828,297.363,286.621,85.449,49.316
1735836605.660,186.523,290.039,285.156,41.504,19.043
1735836605.664,198.730,271.484,289.062,-21.973,6.348
1735836605.668,190.430,254.395,292.969,-29.785,48.828
1735836605.672,205.078,246.094,302.246,-24.414,54.199
1735836605.676,171.875,239.746,309.082,-68.848,11.230
1735836605.680,119.629,223.145,275.879,-142.090,-7.812
1735836605.684,129.395,187.500,234.863,-180.176,17.090
1735836605.688,137.695,161.133,237.793,-176.758,39.551
1735836605.692,91.797,141.113,231.934,-250.000,19.531
1735836605.695,62.500,112.793,190.918,-314.941,8.789
1735836605.699,87.891,101.074,160.156,-360.352,-12.695
1735836605.703,87.891,62.012,119.141,-434.082,-2.441
1735836605.707,45.898,15.137,110.840,-502.930,23.926
1735836605.711,0.977,-2.441,127.441,-585.938,15.625
1735836605.715,24.414,0.000,107.422,-680.664,28.809
1735836605.719,41.504,-26.855,82.031,-710.449,35.156
1735836605.723,-26.367,-92.285,60.547,-726.562,17.578
1735836605.727,-84.961,-113.281,35.156,-767.090,-0.488
1735836605.731,-113.281,-115.234,-28.320,-822.266,10.254
1735836605.735,-108.887,-139.648,-55.176,-855.469,-0.488
1735836605.738,-103.027,-170.898,-99.121,-807.617,-6.836
1735836605.742,-133.789,-194.824,-150.391,-821.289,15.137
1735836605.746,-110.840,-180.176,-120.117,-887.207,27.832
1735836605.750,-54.688,-160.645,-136.230,-899.902,41.992
1735836605.754,-54.688,-159.180,-154.785,-861.816,36.133
1735836605.758,-100.586,-184.570,-166.016,-839.355,12.695
1735836605.762,-126.953,-209.961,-164.062,-853.516,-2.930
1735836605.766,-105.957,-196.777,-176.758,-783.203,21.484
1735836605.770,-78.613,-220.215,-167.969,-638.672,49.316
1735836605.774,-52.246,-239.258,-125.000,-520.020,33.203
1735836605.777,-51.270,-205.566,-127.930,-447.266,28.320
1735836605.781,-48.340,-186.523,-131.836,-407.227,38.086
1735836605.785,-41.992,-177.246,-125.488,-309.570,50.781
1735836605.789,-25.391,-169.434,-132.812,-227.539,52.734
1735836605.793,-21.484,-156.738,-121.582,-201.172,21.973
1735836605.797,-20.020,-175.293,-117.188,-189.941,3.906
1735836605.801,-6.836,-191.406,-126.465,-123.047,37.109
1735836605.805,11.230,-170.898,-121.582,2.930,70.801
1735836605.809,54.199,-145.996,-93.262,-5.371,51.758
1735836605.813,29.785,-139.160,-51.758,-44.922,3.906
1735836605.817,-16.113,-152.832,-39.551,-6.836,11.230
1735836605.820,16.113,-152.344,-43.457,64.941,43.457
1735836605.824,48.340,-142.090,-51.270,125.000,43.457
1735836605.828,50.293,-134.766,-49.805,107.910,17.090
1735836605.832,55.176,-140.137,-48.828,81.055,17.578
1735836605.836,57.617,-165.527,-69.824,144.531,40.039
1735836605.840,68.359,-155.762,-64.941,212.891,43.945
1735836605.844,75.195,-133.301,-54.688,229.980,30.273
1735836605.848,94.238,-126.953,-57.617,204.102,43.457
1735836605.852,111.328,-128.418,-64.941,222.168,55.176
1735836605.856,65.430,-128.418,-72.754,295.410,36.133
1735836605.860,71.289,-118.652,-68.848,334.473,24.414
