timestamps,TP9,AF7,AF8,TP10,Right AUX
1734296595.614,46.875,80.566,-3.906,5.371,68.359
1734296595.618,27.344,73.242,-3.418,-53.223,-158.203
1734296595.621,64.941,67.383,-2.441,28.320,1.953
1734296595.625,93.262,66.895,-0.977,106.445,251.953
1734296595.629,64.453,66.895,1.953,46.875,109.863
1734296595.633,37.598,67.383,8.301,-31.738,-150.391
1734296595.637,59.570,66.406,3.906,15.137,-80.566
1734296595.641,84.473,57.129,-0.488,104.980,181.152
1734296595.645,65.918,52.734,2.930,80.566,173.340
1734296595.649,28.320,53.223,4.395,-17.090,-111.328
1734296595.653,30.273,49.316,4.883,-12.695,-145.508
1734296595.657,68.359,51.758,7.812,87.402,128.418
1734296595.660,69.336,55.176,10.254,102.539,205.078
1734296595.664,30.273,52.734,9.277,7.324,-16.602
1734296595.668,20.996,54.688,9.277,-25.879,-150.391
1734296595.672,57.129,56.641,10.742,56.641,37.109
1734296595.676,75.684,61.523,15.137,104.980,229.980
1734296595.680,43.945,66.406,20.020,29.785,50.293
1734296595.684,15.625,63.477,16.602,-40.039,-164.062
1734296595.688,34.668,62.012,7.812,17.090,-8.789
1734296595.692,62.500,57.617,6.348,92.773,214.355
1734296595.696,42.969,55.176,11.719,36.621,94.727
1734296595.700,9.277,62.988,13.672,-48.340,-150.879
1734296595.703,22.461,68.359,12.207,-4.883,-78.613
1734296595.707,61.523,65.918,9.277,84.473,170.410
1734296595.711,53.711,68.848,8.789,62.500,179.688
1734296595.715,12.695,71.777,12.207,-33.691,-80.078
1734296595.719,12.695,64.941,12.207,-33.203,-161.133
1734296595.723,49.805,62.988,13.184,63.965,127.441
1734296595.727,58.594,59.570,17.578,91.309,222.656
1734296595.731,21.484,57.129,15.625,2.930,-45.410
1734296595.735,8.789,59.082,14.160,-40.039,-183.594
1734296595.739,50.293,61.523,17.578,56.152,40.527
1734296595.742,75.195,63.965,17.578,115.234,254.395
1734296595.746,42.480,62.500,18.555,33.203,81.543
