timestamps,TP9,AF7,AF8,TP10,Right AUX
1738881650.918,-27.832,-58.105,-42.480,-18.555,0.000
1738881650.922,-19.043,-56.152,-37.598,-28.809,0.000
1738881650.926,-17.090,-54.688,-43.457,-19.531,0.000
1738881650.929,-22.461,-51.758,-44.434,-2.930,0.000
1738881650.933,-23.438,-55.664,-45.410,-4.395,0.000
1738881650.937,-28.320,-56.152,-48.340,-5.371,0.000
1738881650.941,-28.320,-53.223,-45.898,-3.418,0.000
1738881650.945,-20.508,-53.223,-39.551,-0.977,0.000
1738881650.949,-20.020,-50.781,-40.527,-3.418,0.000
1738881650.953,-16.602,-48.828,-45.410,-15.137,0.000
1738881650.957,-4.395,-44.434,-40.527,-9.766,0.000
1738881650.961,-4.883,-45.898,-37.598,-3.418,0.000
1738881650.965,-23.438,-53.223,-43.457,0.977,0.000
1738881650.969,-20.020,-43.945,-47.363,-5.371,0.000
1738881650.972,-7.812,-34.180,-44.434,-3.906,0.000
1738881650.976,-11.719,-32.227,-39.062,7.812,0.000
1738881650.980,-12.207,-29.785,-35.645,2.441,0.000
1738881650.984,-24.414,-36.621,-39.062,-14.648,0.000
1738881650.988,-25.391,-44.922,-39.551,-27.832,0.000
1738881650.992,-21.484,-41.992,-35.156,-22.949,0.000
1738881650.996,-16.602,-39.062,-41.992,-15.137,0.000
1738881651.000,-14.160,-44.922,-45.898,-14.160,0.000
1738881651.004,-5.371,-40.527,-45.898,-8.301,0.000
1738881651.008,-0.977,-41.016,-43.945,-13.184,0.000
1738881651.012,-23.926,-49.316,-36.621,-27.344,0.000
1738881651.015,-21.484,-45.410,-32.715,-6.348,0.000
1738881651.019,-8.789,-37.109,-37.109,-5.371,0.000
1738881651.023,-6.348,-37.598,-35.645,-8.301,0.000
1738881651.027,-7.324,-35.156,-36.133,-6.348,0.000
1738881651.031,-20.508,-32.227,-44.922,-15.625,0.000
1738881651.035,-20.996,-32.227,-47.363,-16.113,0.000
1738881651.039,-3.906,-22.949,-39.062,-11.719,0.000
1738881651.043,21.973,-24.902,-31.738,-4.395,0.000
1738881651.047,20.996,-40.039,-33.203,-14.160,0.000
1738881651.051,1.465,-47.363,-37.598,-22.949,0.000
1738881651.054,-11.719,-44.922,-34.668,-27.832,0.000
1738881651.058,-20.020,-42.480,-35.156,-25.879,0.000
1738881651.062,-23.438,-43.945,-36.621,-10.742,0.000
1738881651.066,-18.555,-39.062,-33.691,-5.371,0.000
1738881651.070,-7.812,-32.715,-37.598,-18.066,0.000
1738881651.074,2.930,-39.062,-40.527,-13.184,0.000
1738881651.078,9.766,-45.898,-43.945,-3.418,0.000
1738881651.082,20.020,-41.992,-47.852,0.977,0.000
1738881651.086,19.531,-36.621,-45.898,-6.836,0.000
1738881651.090,3.906,-36.133,-40.039,-14.648,0.000
1738881651.094,1.953,-36.133,-36.621,-6.348,0.000
1738881651.097,0.000,-33.691,-41.016,-12.207,0.000
1738881651.101,-17.090,-37.109,-43.945,-16.113,0.000
1738881651.105,-21.973,-42.969,-43.457,-6.348,0.000
1738881651.109,-2.930,-41.992,-41.992,1.953,0.000
1738881651.113,2.930,-40.527,-38.086,-8.301,0.000
